# Name: CO2
# Source: qqq
# From file: /home/simon/Downloads/12C-16O2__UCL-4000.R15000_0.3-50mu.xsec.TauREx.h5
# Selected xsec at p = 0.001 bar and T = 1000.0 K
# Binned using R=100
wavel [m],x-sec
1.3818831508141684e-06,2.605421101655694e-26
1.3958638935237752e-06,1.3177066668333515e-26
1.4099860817431535e-06,5.8887808311039654e-27
1.4242511465001572e-06,3.2950603679476247e-24
1.438660533300589e-06,1.4019650313491625e-23
1.4532157022746736e-06,7.890751102480319e-24
1.467918128325018e-06,5.0073004476887106e-24
1.482769301276066e-06,1.5978240677959785e-24
1.497770726025062e-06,5.101942115203125e-25
1.5129239226945483e-06,4.69920771522834e-25
1.5282304267864022e-06,8.343507336740683e-25
1.5436917893374297e-06,5.585485121886405e-25
1.559309577076535e-06,1.1208036679002914e-24
1.5750853725834768e-06,5.731182670027943e-24
1.591020774449243e-06,4.160017339813954e-24
1.6071173974380307e-06,4.422060617801916e-24
1.6233768726508776e-06,6.168891781964695e-24
1.6398008476909434e-06,3.272035840067887e-24
1.6563909868304612e-06,1.3383834350569505e-24
1.6731489711793876e-06,9.482111435781588e-25
1.6900764988557466e-06,5.244856756048662e-25
1.7071752851577099e-06,3.0441766797028537e-25
1.7244470627374044e-06,1.2000046593043133e-25
1.7418935817764894e-06,5.236335097580719e-26
1.7595166101635012e-06,5.198590078430529e-25
1.7773179336730058e-06,5.173677276016851e-25
1.7952993561465432e-06,5.329923788233331e-25
1.8134626996754226e-06,6.986338497386364e-25
1.8318098047853558e-06,4.3090376363137625e-25
1.8503425306229567e-06,2.47738364583606e-25
1.8690627551441408e-06,4.961520317240449e-25
1.8879723753044163e-06,1.304742811426399e-24
1.9070733072511046e-06,1.9355978875138936e-24
1.926367486517513e-06,2.3622341171355663e-23
1.9458568682190598e-06,1.3738199669841443e-22
1.965543427251395e-06,1.307151959339261e-22
1.9854291584905157e-06,4.4674006439296726e-23
2.0055160769949134e-06,5.390654838848788e-22
2.0258062182097656e-06,4.0125573045362757e-22
2.0463016381731852e-06,2.1824306684609277e-22
2.06700441372457e-06,9.435832641854233e-23
2.0879166427150474e-06,9.038207725853275e-23
2.1090404442200513e-06,6.128624277637113e-23
2.1303779587540557e-06,3.894402713165814e-23
2.1519313484874826e-06,1.5811592995844795e-23
2.173702797465793e-06,6.7205943305067e-24
2.1956945118307984e-06,2.159195854240477e-24
2.217908720044217e-06,7.370919079662508e-25
2.240347673113483e-06,2.539364630800647e-25
2.263013644819855e-06,1.1175472885745514e-25
2.2859089319488085e-06,5.313445551349926e-26
2.3090358545227884e-06,8.758894318329304e-26
2.332396756036293e-06,7.678909781511585e-26
2.355994003693341e-06,1.1093626714663968e-25
2.3798299886473547e-06,1.1651143379814888e-25
2.4039071262434574e-06,6.00924235202802e-26
2.4282278562632144e-06,6.307342385097334e-26
2.4527946431718734e-06,6.113744496013529e-26
2.4776099763680896e-06,1.3220421365311874e-24
2.502676370436178e-06,1.895484788071954e-24
2.527996365400924e-06,3.376980468684146e-24
2.553572526984969e-06,4.6317772638997826e-24
2.5794074468687995e-06,9.466425470283212e-24
2.605503742953362e-06,3.400418879730364e-23
2.631864059625351e-06,2.1123062379389426e-23
2.65849106802516e-06,6.482282094500167e-21
2.6853874663175546e-06,1.2236775678779277e-20
2.712555979965086e-06,1.7729727460118078e-20
2.739999362004265e-06,9.843859786394827e-21
2.7677203933245313e-06,1.3515884440941738e-20
2.7957218829500505e-06,6.75284269256354e-21
2.824006668324352e-06,8.8585992841595e-21
2.852577615597854e-06,5.4898310555371116e-21
2.8814376199183047e-06,2.324259521600879e-21
2.910589605724139e-06,8.499199344934203e-22
2.9400365270408277e-06,2.9084949240931354e-22
2.9697813677802116e-06,8.313369468723738e-23
2.9998271420428603e-06,2.513711157984985e-23
3.0301768944235068e-06,1.065325184246978e-23
3.060833700319555e-06,4.6865569437022185e-24
3.091800666242722e-06,2.0620302385162766e-24
3.123080930133821e-06,1.0990832751320278e-24
3.1546776616807377e-06,8.1076571143037725e-25
3.186594062639617e-06,5.135837868457612e-25
3.2188333671593053e-06,5.319568288075281e-25
3.2513988421090772e-06,4.769082699695406e-25
3.2842937874096667e-06,5.089076674194803e-25
3.31752153636766e-06,3.3613438252184225e-25
3.351085456013259e-06,2.0684111972607867e-25
3.384988947441477e-06,1.3586288807108616e-25
3.419235446156769e-06,4.226933782338295e-26
3.4538284224211662e-06,4.374481586400765e-26
3.4887713816059206e-06,3.7420806006510156e-26
3.5240678645467057e-06,5.868108689831564e-26
3.5597214479024276e-06,2.899168209589646e-26
3.5957357445176475e-06,1.8030117363412843e-26
3.6321144037886713e-06,8.021591684865849e-27
3.668861112033365e-06,7.381441211631094e-27
3.705979592864686e-06,8.990846939489585e-27
3.743473607568004e-06,1.2054671388707235e-26
3.7813469554822445e-06,1.7209003362679283e-26
3.8196034743848786e-06,2.2039549470919922e-26
3.858247040880811e-06,2.1121564677686335e-26
3.897281570795209e-06,3.265426782783012e-26
3.936711019570295e-06,6.323182197326681e-26
3.976539382666159e-06,4.930433520476011e-25
4.016770695965636e-06,2.232153902958981e-24
4.057409036183257e-06,1.6568128116686698e-23
4.098458521278359e-06,3.836317860945807e-23
4.1399233108723465e-06,3.9438923082357805e-23
4.181807606670227e-06,7.997429104448049e-20
4.224115652886358e-06,7.744104673392582e-19
4.26685173667451e-06,8.725778154716764e-19
4.310020188562309e-06,8.257309558998643e-19
4.353625382890062e-06,9.930323562560269e-19
4.397671738253998e-06,5.808003545475817e-19
4.442163717954028e-06,2.5545540834215885e-19
4.487105830446014e-06,6.819367825478671e-20
4.532502629798608e-06,2.0897087627694965e-20
4.578358716154747e-06,5.93682920373754e-21
4.624678736197781e-06,1.6590656516549001e-21
4.671467383622333e-06,6.31334415399205e-22
4.71872939960991e-06,3.400507294990279e-22
4.766469573309354e-06,3.2443839246747487e-22
4.814692742322116e-06,2.7295501108294346e-22
4.863403793192486e-06,2.1968786664394283e-22
4.912607661902726e-06,1.2724796134370694e-22
4.962309334373256e-06,4.5095209853581654e-23
5.012513846967883e-06,1.9302225538360563e-23
5.063226287004159e-06,1.398217420827547e-23
5.114451793268867e-06,1.0937905793782502e-23
5.166195556538761e-06,1.2696500479924604e-23
5.218462820106545e-06,1.5561131198446533e-23
5.271258880312196e-06,2.989693310744946e-23
5.3245890870796445e-06,1.479991238193615e-23
5.378458844458899e-06,1.8886311732887878e-23
5.4328736111736445e-06,1.2088134288748259e-23
5.48783890117438e-06,8.048078568901326e-24
5.543360284197163e-06,4.7190314016437924e-24
5.599443386328012e-06,2.5599219062475697e-24
5.656093890572996e-06,1.5086636304193952e-24
5.713317537434086e-06,1.0735452349634965e-24
5.771120125490885e-06,6.901342996970141e-25
5.829507511988198e-06,5.16092157106667e-25
5.88848561342956e-06,3.035803296319808e-25
5.948060406176746e-06,2.311696715969117e-25
6.008237927055382e-06,1.3044215571780213e-25
6.0690242739666765e-06,1.6109289013266399e-25
6.1304256065053175e-06,1.2414031884164219e-25
6.192448146583646e-06,2.412950824097799e-25
6.2550981790621204e-06,1.3748483721313223e-25
6.318382052386191e-06,1.8281263011650814e-25
6.382306179229598e-06,1.4581411443307482e-25
6.446877037144158e-06,1.6996856003522188e-25
6.5121011692161655e-06,3.869578381070959e-26
6.577985184729419e-06,1.639204262824333e-26
6.644535759834936e-06,6.619390669450625e-27
6.71175963822748e-06,3.359425095178669e-27
6.779663631828895e-06,3.939469916263239e-27
6.848254621478373e-06,4.265334108071174e-27
6.917539557629704e-06,3.654431370063199e-27
6.987525461055597e-06,3.228236892602111e-27
7.058219423559072e-06,4.9344102036908196e-27
7.129628608692115e-06,5.845438811710653e-27
7.20176025248157e-06,2.7587307988214022e-27
7.2746216641623606e-06,2.6298453930504777e-27
7.348220226918167e-06,2.7784820536834877e-27
7.422563398629569e-06,2.0572069824950404e-27
7.497658712629777e-06,2.3089432280430214e-27
7.5735137784679885e-06,1.7068960616036957e-27
7.650136282680475e-06,2.317844939483715e-27
7.727533989569492e-06,2.7039056895141165e-27
7.805714741990029e-06,3.091075473373732e-27
7.884686462144552e-06,3.588071309379743e-27
7.964457152385778e-06,5.243875948413951e-27
8.04503489602756e-06,2.005261523821793e-26
8.126427858163976e-06,1.5123647483665094e-26
8.208644286496741e-06,3.0545377466517025e-26
8.291692512170949e-06,1.5862700056845983e-25
8.375580950619265e-06,2.7564039609440524e-25
8.460318102414691e-06,9.692366420733375e-26
8.545912554131968e-06,5.207865989449547e-26
8.63237297921763e-06,1.5714152992201636e-25
8.719708138868928e-06,8.629543145505279e-26
8.807926882921612e-06,1.785634931752602e-25
8.897038150746688e-06,4.745472066529072e-24
8.98705097215627e-06,1.217807709980773e-22
9.077974468318605e-06,8.212907791776389e-22
9.169817852682301e-06,1.3619255155012514e-21
9.262590431909983e-06,8.097175782873306e-22
9.356301606821342e-06,4.33412657092676e-22
9.450960873345706e-06,7.890713021060696e-22
9.54657782348434e-06,6.541300258406784e-22
9.643162146282365e-06,1.098452575412874e-21
9.740723628810585e-06,5.642682811640574e-22
9.839272157157244e-06,3.6069802966257344e-22
9.938817717429812e-06,3.5746090135206885e-22
1.0039370396766847e-05,2.5706037943205624e-22
1.0140940384360176e-05,2.9361053060906506e-22
1.0243537972487416e-05,1.9574136785811782e-22
1.0347173557554842e-05,2.2889678611151446e-22
1.0451857641150908e-05,5.449392101238825e-22
1.0557600831110402e-05,5.5803167486953975e-22
1.0664413842589354e-05,7.900548329272318e-22
1.0772307499150825e-05,1.031919579369143e-21
1.0881292733861641e-05,4.324633356554668e-22
1.0991380590400314e-05,3.142262837015166e-22
1.1102582224176096e-05,3.8654787162064624e-22
1.121490890345936e-05,4.378451952865592e-22
1.1328372010523488e-05,4.793828043255054e-22
1.1442983042798192e-05,2.9384624349458277e-22
1.1558753614034616e-05,5.184548107195569e-22
1.1675695455482168e-05,3.780421584292289e-22
1.179382041707726e-05,2.664326753886761e-22
1.1913140468644079e-05,4.0539799809266486e-22
1.2033667701107534e-05,7.651819032157023e-22
1.2155414327718456e-05,5.163465469089414e-22
1.2278392685291146e-05,7.670354912875391e-22
1.2402615235453538e-05,9.097027408021401e-22
1.2528094565909932e-05,1.6292405349401519e-21
1.2654843391716526e-05,3.101277013041693e-21
1.2782874556569867e-05,3.3940985042986476e-21
1.2912201034108344e-05,4.261726615958023e-21
1.304283592922682e-05,1.1487101123993602e-20
1.3174792479404527e-05,8.782351880529707e-21
1.330808405604651e-05,1.8526841974336085e-20
1.3442724165838563e-05,3.2657243113407526e-20
1.3578726452115864e-05,1.8938796277974577e-20
1.3716104696245496e-05,1.9276279024950538e-20
1.3854872819022925e-05,5.623311650804353e-20
1.3995044882082648e-05,4.3464234845586255e-20
1.4136635089323047e-05,2.9069442685826506e-20
1.427965778834575e-05,5.4159998980306915e-20
1.4424127471909431e-05,6.264460122576247e-20
1.4570058779398442e-05,5.3383996204856433e-20
1.4717466498306238e-05,3.470480255224859e-20
1.4866365565733793e-05,1.6136666554280791e-19
1.5016771069903256e-05,1.5801727294823974e-19
1.5168698251686816e-05,5.1432907040735493e-20
1.532216250615113e-05,4.946612536969259e-20
1.5477179384117306e-05,7.444362580622423e-20
1.563376459373673e-05,3.03455985336277e-20
1.5791934002082732e-05,5.781222097589864e-20
1.595170363675852e-05,1.7716866904171568e-20
1.6113089687521214e-05,2.3720968054329746e-20
1.6276108507922453e-05,2.5092621128547332e-20
1.6440776616965427e-05,1.138594929101046e-20
1.6607110700778858e-05,8.679479738629949e-21
1.6775127614307886e-05,1.4506789810633468e-20
1.6944844383021846e-05,6.730910640714883e-21
1.7116278204639664e-05,6.905636490604097e-21
1.7289446450872453e-05,7.629184978794725e-21
1.746436666918378e-05,3.767631991644345e-21
1.764105658456788e-05,3.6783159727602836e-21
1.7819534101345724e-05,2.100945677383764e-21
1.7999817304979264e-05,2.5884622557940686e-21
1.8181924463904074e-05,2.6686084754920015e-21
1.8365874031380584e-05,2.655788327395055e-21
1.8551684647363934e-05,8.93890477646635e-22
1.8739375140392764e-05,7.590202834721001e-22
1.8928964529497235e-05,7.38091300428441e-22
1.912047202612618e-05,3.5625130809842037e-22
1.9313917036093908e-05,3.0531411149360026e-22
1.9509319161546573e-05,3.6013162988633275e-22
1.9706698202948495e-05,2.714046284683267e-22
1.9906074161088646e-05,1.0020678826673408e-22
2.010746723910726e-05,9.782708769589549e-23
2.031089784454316e-05,1.0029727113115e-22
2.051638659140166e-05,8.706917908029603e-23
2.0723954302243366e-05,9.939692512021858e-23
2.093362201029424e-05,4.316453533498166e-23
2.1145410961576904e-05,6.221997440062578e-23
2.13593426170635e-05,2.483011412239247e-23
2.157543865485045e-05,2.3684209514456393e-23
2.1793720972355117e-05,3.3218733349660596e-23
2.2014211688534648e-05,2.1572127113931785e-23
2.223693314612742e-05,1.2417853736767571e-23
2.2461907913916974e-05,1.1566314278684743e-23
2.2689158789019062e-05,8.764603739741141e-24
2.2918708799191632e-05,8.561324507934973e-24
2.3150581205168293e-05,7.684446773220243e-24
2.338479950301542e-05,6.106917762627817e-24
2.362138742651298e-05,4.941438171698135e-24
2.386036894955959e-05,5.4008417913900674e-24
2.4101768288601787e-05,2.6269376999358487e-24
2.4345609905087946e-05,2.8388601590192544e-24
2.459191850794699e-05,2.2936101158597206e-24
2.484071905609221e-05,1.8368221041690774e-24
2.5092036760950417e-05,1.487538256051432e-24
2.5345897089016613e-05,1.513108258537756e-24
2.5602325764434616e-05,1.4860475885674834e-24
2.5861348771603644e-05,1.5243011085276407e-24
2.612299235781146e-05,7.529861810430798e-25
2.6387283035894042e-05,1.358397250601264e-24
2.6654247586922134e-05,9.5045334069656e-25
2.6923913062915056e-05,8.998739775019864e-25
2.7196306789581923e-05,7.6110534717713845e-25
2.7471456369090625e-05,6.6838546915059035e-25
2.774938968286478e-05,7.825588074387466e-25
2.8030134894409015e-05,5.602351418763385e-25
2.8313720452162875e-05,5.748814825012085e-25
2.860017509238351e-05,4.79635889860563e-25
2.8889527842057546e-05,4.42195240665656e-25
2.9181808021842565e-05,9.31583957374643e-25
2.947704524903805e-05,6.487999925968719e-25
2.9775269440586706e-05,4.666691089569267e-25
3.0076510816105894e-05,6.74593894818085e-25
3.0380799900949955e-05,3.50787496382133e-25
3.0688167529303325e-05,3.9206418677781776e-25
3.0998644847304986e-05,2.9457849855227856e-25
3.131226331620469e-05,6.263689637034769e-25
3.162905471555087e-05,3.86050280352484e-25
3.194905114641093e-05,1.0094285916831869e-24
3.2272285034624144e-05,5.552856112275084e-25
3.25987891340875e-05,2.6478911694965245e-25
3.2928596530074564e-05,4.611640461712656e-25
3.326174064258815e-05,1.5212724554195478e-25
3.359825522974679e-05,2.758244475544732e-25
3.393817439120564e-05,2.0812517161071836e-25
3.428153257161163e-05,1.310789205291321e-25
3.462836456409406e-05,1.7136160119245755e-25
3.497870551379004e-05,5.589045857582273e-26
3.5332590921405923e-05,1.2443323438125556e-25
3.5690056646814686e-05,2.5133093357735751e-26
3.605113891268964e-05,6.376699383096714e-26
3.6415874308174907e-05,3.3524825686896115e-26
3.678429979259304e-05,5.61324296156791e-26
3.715645269919035e-05,6.508284600821609e-26
3.753237073891968e-05,2.2581734326812882e-26
3.7912092004261996e-05,8.464686606467701e-26
3.829565497308625e-05,4.7864984122662275e-26
3.868309851254842e-05,3.269750637816217e-26
3.9074461883030004e-05,4.631381219010405e-26
3.946978474211626e-05,1.441163033241615e-26
3.986910714861493e-05,1.670800140030807e-26
4.027246956661541e-05,4.912887393647007e-26
4.067991286958905e-05,1.676611797781831e-26
4.109147834453088e-05,1.8331552138449358e-26
4.1507207696143406e-05,1.5989960416248865e-26
4.192714305106256e-05,2.0435772521060225e-26
4.235132696212654e-05,1.6804425622407038e-26
4.2779802412687685e-05,1.3135498957483227e-26
4.321261282096806e-05,2.2329191542595042e-26
4.364980204445913e-05,4.092804397194144e-26
4.409141438436596e-05,1.657564678761144e-26
4.453749459009628e-05,4.786001632234682e-26
4.498808786379513e-05,7.670787751304225e-26
4.544323986492513e-05,4.024682406273724e-26
4.5902996714893334e-05,2.5606396982203285e-26
4.636740500172479e-05,1.464681637401612e-26
4.683651178478333e-05,4.6014982722725266e-26
4.731036459954026e-05,1.2004937392585714e-26
4.778901146239127e-05,3.581124480651283e-26
4.8272500875521825e-05,1.9475163169387325e-26
4.876088183182213e-05,3.5053636264804473e-26
4.925420381985174e-05,3.074272745406761e-26
4.9752516828854115e-05,1.1871632656899189e-26
