# Name: CH4
# Source: 10.1051/0004-6361/201731026
# From file: /home/simon/Downloads/12C-1H4__YT34to10.R15000_0.3-50mu.xsec.TauREx.h5
# Selected xsec at p = 0.001 bar and T = 1000.0 K
# Binned using R=100
wavel [m],x-sec
8.963672547668165e-07,1.2789087822300273e-23
9.054359520404086e-07,8.831418838396137e-24
9.145963988394353e-07,4.8661166512128835e-24
9.238495234091741e-07,2.303093717908974e-24
9.331962633861154e-07,1.9033980674155886e-24
9.426375658929742e-07,2.3968924217839603e-24
9.521743876346646e-07,3.0268634135003717e-24
9.618076949952434e-07,3.617713128310218e-24
9.715384641358367e-07,4.450453403928044e-24
9.81367681093556e-07,5.283259983591916e-24
9.912963418814162e-07,6.4320567075779915e-24
1.0013254525892595e-06,7.783792899890665e-24
1.01145602948571e-06,7.393274949840893e-24
1.0216890991211474e-06,5.669891377326782e-24
1.032025698431739e-06,4.721954662125049e-24
1.042466874844502e-06,3.038649204389997e-24
1.0530136863834529e-06,2.198699192132458e-24
1.063667201776811e-06,1.90580485777086e-24
1.0744285005652982e-06,2.0199305233821102e-24
1.0852986732115329e-06,2.9402376135735912e-24
1.0962788212105209e-06,4.439266404637741e-24
1.1073700572012818e-06,9.146600053014864e-24
1.1185735050795865e-06,2.2637584059814675e-23
1.1298903001118479e-06,2.025419516931283e-23
1.1413215890501613e-06,2.850459037602036e-23
1.1528685302485027e-06,5.441237067690599e-23
1.164532293780109e-06,6.195952401645566e-23
1.1763140615560415e-06,7.466547536228834e-23
1.1882150274449577e-06,4.161234836205797e-23
1.2002363973940812e-06,2.4568947418725425e-23
1.2123793895514027e-06,1.2588571231258224e-23
1.2246452343891238e-06,6.263055349621163e-24
1.2370351748283363e-06,4.030739217334787e-24
1.2495504663649738e-06,2.464213176835257e-24
1.2621923771970325e-06,2.190856857045138e-24
1.2749621883530782e-06,2.5760513479636357e-24
1.2878611938220573e-06,4.1163778184064785e-24
1.3008907006844186e-06,8.386272226773396e-24
1.31405202924456e-06,1.651778414754439e-23
1.3273465131646234e-06,3.31450135929202e-23
1.3407754995996298e-06,3.945182251179409e-23
1.354340349333995e-06,6.273108581575391e-23
1.3680424369194185e-06,7.865750266031923e-23
1.3818831508141684e-06,1.0345564055525089e-22
1.3958638935237752e-06,1.13584025292389e-22
1.4099860817431535e-06,8.865557285049213e-23
1.4242511465001572e-06,6.404367710521298e-23
1.438660533300589e-06,4.4648512629855575e-23
1.4532157022746736e-06,3.060015812660238e-23
1.467918128325018e-06,2.0868442812945098e-23
1.482769301276066e-06,1.3348378720551892e-23
1.497770726025062e-06,8.417424625371958e-24
1.5129239226945483e-06,5.508678607799243e-24
1.5282304267864022e-06,4.123215972668369e-24
1.5436917893374297e-06,4.438892004179286e-24
1.559309577076535e-06,5.906484179103373e-24
1.5750853725834768e-06,9.165748079876336e-24
1.591020774449243e-06,2.2482775133679312e-23
1.6071173974380307e-06,9.751713862773686e-23
1.6233768726508776e-06,2.59066955256188e-22
1.6398008476909434e-06,2.66414746437827e-22
1.6563909868304612e-06,1.9619521725962815e-22
1.6731489711793876e-06,4.063609110127322e-22
1.6900764988557466e-06,2.6014937663738163e-22
1.7071752851577099e-06,2.64563949394182e-22
1.7244470627374044e-06,1.9901492422165589e-22
1.7418935817764894e-06,1.9229297617495746e-22
1.7595166101635012e-06,1.7549513775688493e-22
1.7773179336730058e-06,1.510897396589955e-22
1.7952993561465432e-06,1.4786776587558437e-22
1.8134626996754226e-06,9.225969032257902e-23
1.8318098047853558e-06,8.585295641407961e-23
1.8503425306229567e-06,7.172322579031039e-23
1.8690627551441408e-06,4.746125000840991e-23
1.8879723753044163e-06,3.3889475347794674e-23
1.9070733072511046e-06,2.4358698048952754e-23
1.926367486517513e-06,1.8746123489322993e-23
1.9458568682190598e-06,1.3198342707700084e-23
1.965543427251395e-06,8.570161934435908e-24
1.9854291584905157e-06,6.91997263943158e-24
2.0055160769949134e-06,7.00888105917391e-24
2.0258062182097656e-06,9.215412367488366e-24
2.0463016381731852e-06,1.4090710233650806e-23
2.06700441372457e-06,2.0831398893594987e-23
2.0879166427150474e-06,3.773674124783498e-23
2.1090404442200513e-06,7.067707674472721e-23
2.1303779587540557e-06,1.0979287772682804e-22
2.1519313484874826e-06,1.929430782389462e-22
2.173702797465793e-06,3.0877662759726047e-22
2.1956945118307984e-06,8.439029185746772e-22
2.217908720044217e-06,1.2477648492544417e-21
2.240347673113483e-06,1.376105504922161e-21
2.263013644819855e-06,1.8305785407899108e-21
2.2859089319488085e-06,1.912710648142793e-21
2.3090358545227884e-06,1.6858946769966068e-21
2.332396756036293e-06,2.6717360123024925e-21
2.355994003693341e-06,2.5684768910961025e-21
2.3798299886473547e-06,2.8701166152310036e-21
2.4039071262434574e-06,1.9037839531529087e-21
2.4282278562632144e-06,1.2914840218540095e-21
2.4527946431718734e-06,1.0836063143363703e-21
2.4776099763680896e-06,7.3430044784235025e-22
2.502676370436178e-06,6.069355513164749e-22
2.527996365400924e-06,3.582864124155349e-22
2.553572526984969e-06,3.4321100781961194e-22
2.5794074468687995e-06,3.6871977346796067e-22
2.605503742953362e-06,2.8863899663918307e-22
2.631864059625351e-06,2.0883751216652664e-22
2.65849106802516e-06,1.1614853918604659e-22
2.6853874663175546e-06,7.157042120149273e-23
2.712555979965086e-06,3.9770804130468003e-23
2.739999362004265e-06,2.5542769960765612e-23
2.7677203933245313e-06,2.0004195377515087e-23
2.7957218829500505e-06,2.077204032725896e-23
2.824006668324352e-06,2.2397632305919546e-23
2.852577615597854e-06,2.8006072235395215e-23
2.8814376199183047e-06,3.9694290360852455e-23
2.910589605724139e-06,5.722532417319939e-23
2.9400365270408277e-06,8.23481737704276e-23
2.9697813677802116e-06,1.2761457351918962e-22
2.9998271420428603e-06,2.385030417245982e-22
3.0301768944235068e-06,6.137206649832713e-22
3.060833700319555e-06,2.535891537027896e-21
3.091800666242722e-06,5.814248985330419e-21
3.123080930133821e-06,1.5041272894820364e-20
3.1546776616807377e-06,4.176958332622212e-20
3.186594062639617e-06,2.3814630225721828e-20
3.2188333671593053e-06,3.020144784926373e-20
3.2513988421090772e-06,2.0940219863456142e-20
3.2842937874096667e-06,8.872143290547839e-21
3.31752153636766e-06,8.844886220527281e-20
3.351085456013259e-06,3.6047116979392266e-20
3.384988947441477e-06,1.0925757858535416e-20
3.419235446156769e-06,2.7960837844281586e-20
3.4538284224211662e-06,1.5285234297211212e-20
3.4887713816059206e-06,2.1318874457562496e-20
3.5240678645467057e-06,1.1055714085285681e-20
3.5597214479024276e-06,9.76010788161839e-21
3.5957357445176475e-06,5.455564255599711e-21
3.6321144037886713e-06,3.2805788886742767e-21
3.668861112033365e-06,2.2295277038867213e-21
3.705979592864686e-06,1.5941033072764513e-21
3.743473607568004e-06,1.062279850422474e-21
3.7813469554822445e-06,8.565523328720125e-22
3.8196034743848786e-06,6.435724516253012e-22
3.858247040880811e-06,5.797923801670169e-22
3.897281570795209e-06,5.147005756751504e-22
3.936711019570295e-06,3.873220068388661e-22
3.976539382666159e-06,3.256710433076015e-22
4.016770695965636e-06,2.9397217695212533e-22
4.057409036183257e-06,2.030474908275134e-22
4.098458521278359e-06,1.7480600102884094e-22
4.1399233108723465e-06,1.6102455828649219e-22
4.181807606670227e-06,1.430465954534226e-22
4.224115652886358e-06,1.203339770758297e-22
4.26685173667451e-06,1.0014181643987244e-22
4.310020188562309e-06,6.965588366192425e-23
4.353625382890062e-06,9.88445756911162e-23
4.397671738253998e-06,4.8497570555300347e-23
4.442163717954028e-06,5.179349241718628e-23
4.487105830446014e-06,2.6373774234434337e-23
4.532502629798608e-06,2.998085481926348e-23
4.578358716154747e-06,3.024658691400271e-23
4.624678736197781e-06,2.618486664258448e-23
4.671467383622333e-06,2.5185131937658128e-23
4.71872939960991e-06,3.0949561110487855e-23
4.766469573309354e-06,4.302649561520479e-23
4.814692742322116e-06,5.12798183603349e-23
4.863403793192486e-06,6.147256361432737e-23
4.912607661902726e-06,7.384242252156779e-23
4.962309334373256e-06,1.208809013310433e-22
5.012513846967883e-06,1.4370244565320732e-22
5.063226287004159e-06,1.8827699626681561e-22
5.114451793268867e-06,2.0144046528376096e-22
5.166195556538761e-06,2.1245038325770324e-22
5.218462820106545e-06,2.790347026436109e-22
5.271258880312196e-06,2.665434094735309e-22
5.3245890870796445e-06,3.129717161194109e-22
5.378458844458899e-06,4.166147149670029e-22
5.4328736111736445e-06,3.5806951267712884e-22
5.48783890117438e-06,3.9947942755198573e-22
5.543360284197163e-06,4.496835821771366e-22
5.599443386328012e-06,5.638913249881787e-22
5.656093890572996e-06,4.970039914987869e-22
5.713317537434086e-06,4.465929440919449e-22
5.771120125490885e-06,4.10942842105681e-22
5.829507511988198e-06,9.582209016537069e-22
5.88848561342956e-06,5.042694416571865e-22
5.948060406176746e-06,5.306704463525484e-22
6.008237927055382e-06,6.845787533352713e-22
6.0690242739666765e-06,7.76500376933663e-22
6.1304256065053175e-06,7.441945865536303e-22
6.192448146583646e-06,8.370305452194098e-22
6.2550981790621204e-06,9.286679241786072e-22
6.318382052386191e-06,1.0429210124952682e-21
6.382306179229598e-06,1.242053619132213e-21
6.446877037144158e-06,1.4642564381694027e-21
6.5121011692161655e-06,1.1627822622968122e-21
6.577985184729419e-06,5.042097200826524e-22
6.644535759834936e-06,5.007165640467263e-22
6.71175963822748e-06,5.707624543860991e-22
6.779663631828895e-06,9.42261089992471e-22
6.848254621478373e-06,9.547987287467176e-22
6.917539557629704e-06,1.1914090140507524e-21
6.987525461055597e-06,2.0944835043295734e-21
7.058219423559072e-06,3.914418008603114e-21
7.129628608692115e-06,9.01176751127491e-21
7.20176025248157e-06,1.3260070345416448e-20
7.2746216641623606e-06,2.1475007396165882e-20
7.348220226918167e-06,2.1842513727332016e-20
7.422563398629569e-06,2.947644594439546e-20
7.497658712629777e-06,2.223557916147527e-20
7.5735137784679885e-06,1.0854241424473799e-20
7.650136282680475e-06,2.6578663160558858e-20
7.727533989569492e-06,4.0053753391440605e-20
7.805714741990029e-06,3.258055685658112e-20
7.884686462144552e-06,2.250824959868609e-20
7.964457152385778e-06,1.9451098763999396e-20
8.04503489602756e-06,1.833560311599728e-20
8.126427858163976e-06,9.277843256234814e-21
8.208644286496741e-06,1.4797536156410394e-20
8.291692512170949e-06,1.454575330382591e-20
8.375580950619265e-06,1.0423023448953652e-20
8.460318102414691e-06,6.522275950380264e-21
8.545912554131968e-06,4.752163726634612e-21
8.63237297921763e-06,3.598725703998305e-21
8.719708138868928e-06,3.323418736000147e-21
8.807926882921612e-06,1.9927688037015e-21
8.897038150746688e-06,1.9835830072159684e-21
8.98705097215627e-06,1.1010925177649783e-21
9.077974468318605e-06,8.814813119813778e-22
9.169817852682301e-06,7.344099452028557e-22
9.262590431909983e-06,3.8832569528320285e-22
9.356301606821342e-06,3.7265998616272467e-22
9.450960873345706e-06,2.9706579438450387e-22
9.54657782348434e-06,2.501870369101425e-22
9.643162146282365e-06,1.4141601368743477e-22
9.740723628810585e-06,1.1922013169263694e-22
9.839272157157244e-06,8.279038359806031e-23
9.938817717429812e-06,5.530664699708912e-23
1.0039370396766847e-05,5.817204220031148e-23
1.0140940384360176e-05,4.249860474267696e-23
1.0243537972487416e-05,4.7422649312488506e-23
1.0347173557554842e-05,3.1322373600178504e-23
1.0451857641150908e-05,2.480213883544625e-23
1.0557600831110402e-05,2.0917591907038465e-23
1.0664413842589354e-05,1.4632397421523546e-23
1.0772307499150825e-05,1.202963046445716e-23
1.0881292733861641e-05,7.974540340759571e-24
1.0991380590400314e-05,7.567576215940338e-24
1.1102582224176096e-05,7.330857713934782e-24
1.121490890345936e-05,5.416583710512866e-24
1.1328372010523488e-05,5.668971323180928e-24
1.1442983042798192e-05,4.133255483402191e-24
1.1558753614034616e-05,4.085748748447991e-24
1.1675695455482168e-05,3.256664590205668e-24
1.179382041707726e-05,2.7913967993032926e-24
1.1913140468644079e-05,2.3052570276905067e-24
1.2033667701107534e-05,2.0428237538230266e-24
1.2155414327718456e-05,2.182103495636325e-24
1.2278392685291146e-05,1.6169998723856917e-24
1.2402615235453538e-05,1.7175943400018367e-24
1.2528094565909932e-05,1.554344746259347e-24
1.2654843391716526e-05,1.3580111378015233e-24
1.2782874556569867e-05,1.3601766842229524e-24
1.2912201034108344e-05,1.404062202033366e-24
1.304283592922682e-05,1.5237909164882328e-24
1.3174792479404527e-05,1.28526439053432e-24
1.330808405604651e-05,1.1998631288545388e-24
1.3442724165838563e-05,1.2898736797100137e-24
1.3578726452115864e-05,1.3319722660228763e-24
1.3716104696245496e-05,1.6180493442782741e-24
1.3854872819022925e-05,1.4665848563787393e-24
1.3995044882082648e-05,1.4747200874759324e-24
1.4136635089323047e-05,1.4798226965999767e-24
1.427965778834575e-05,1.5683884522885012e-24
1.4424127471909431e-05,1.7862848820928794e-24
1.4570058779398442e-05,1.3594861865333218e-24
1.4717466498306238e-05,1.4110674348110924e-24
1.4866365565733793e-05,1.5930964667648095e-24
1.5016771069903256e-05,1.786798834316328e-24
1.5168698251686816e-05,1.5740664329607967e-24
1.532216250615113e-05,1.8250839315193713e-24
1.5477179384117306e-05,1.5651251866991282e-24
1.563376459373673e-05,1.6156735000309106e-24
1.5791934002082732e-05,2.005696594097402e-24
1.595170363675852e-05,1.5488031774534783e-24
1.6113089687521214e-05,1.8102507533364367e-24
1.6276108507922453e-05,2.039715915423765e-24
1.6440776616965427e-05,1.8940342186126247e-24
1.6607110700778858e-05,1.9816916682131092e-24
1.6775127614307886e-05,1.949940967380358e-24
1.6944844383021846e-05,2.284887970065077e-24
1.7116278204639664e-05,1.948064821040666e-24
1.7289446450872453e-05,1.6144366803129575e-24
1.746436666918378e-05,2.353376959398872e-24
1.764105658456788e-05,1.876243913211955e-24
1.7819534101345724e-05,1.868343297634257e-24
1.7999817304979264e-05,2.412221440174491e-24
1.8181924463904074e-05,3.4844144436245984e-24
1.8365874031380584e-05,1.8191814970725934e-24
1.8551684647363934e-05,1.829912621606222e-24
1.8739375140392764e-05,2.135752382631768e-24
1.8928964529497235e-05,2.6330429408007378e-24
1.912047202612618e-05,1.747049038972419e-24
1.9313917036093908e-05,1.986136947803942e-24
1.9509319161546573e-05,3.011298891382734e-24
1.9706698202948495e-05,1.996795678103486e-24
1.9906074161088646e-05,2.066955686506576e-24
2.010746723910726e-05,1.813665114377914e-24
2.031089784454316e-05,3.73495256332732e-24
2.051638659140166e-05,2.869269415170457e-24
2.0723954302243366e-05,2.256205721822216e-24
2.093362201029424e-05,2.510701906365015e-24
2.1145410961576904e-05,3.2491431237264885e-24
2.13593426170635e-05,3.28705925475637e-24
2.157543865485045e-05,2.3464366632181815e-24
2.1793720972355117e-05,2.239508721913875e-24
2.2014211688534648e-05,2.8112062004235696e-24
2.223693314612742e-05,3.835317145153927e-24
2.2461907913916974e-05,3.809841677745345e-24
2.2689158789019062e-05,3.0873212219660518e-24
2.2918708799191632e-05,3.542753255069581e-24
2.3150581205168293e-05,5.204648062668933e-24
2.338479950301542e-05,3.759436005892223e-24
2.362138742651298e-05,4.0680533849519524e-24
2.386036894955959e-05,4.71965359446879e-24
2.4101768288601787e-05,4.1593087202129264e-24
2.4345609905087946e-05,4.313196230032276e-24
2.459191850794699e-05,4.633396626888968e-24
2.484071905609221e-05,5.3603337916143175e-24
2.5092036760950417e-05,8.1026950998962e-24
2.5345897089016613e-05,8.246082056076855e-24
2.5602325764434616e-05,4.492735156684605e-24
2.5861348771603644e-05,8.881286298684851e-24
2.612299235781146e-05,5.424472957221421e-24
2.6387283035894042e-05,7.821969613858136e-24
2.6654247586922134e-05,4.200493905741811e-24
2.6923913062915056e-05,8.138333547281206e-24
2.7196306789581923e-05,5.01462482262255e-24
2.7471456369090625e-05,6.758252657356443e-24
2.774938968286478e-05,9.66202169681956e-24
2.8030134894409015e-05,5.980480420202919e-24
2.8313720452162875e-05,6.703196248724096e-24
2.860017509238351e-05,1.4969042226438584e-23
2.8889527842057546e-05,7.935103135978017e-24
2.9181808021842565e-05,6.2415708019643975e-24
2.947704524903805e-05,7.831380663355397e-24
2.9775269440586706e-05,1.2724107646688274e-23
3.0076510816105894e-05,1.6742144001633395e-23
3.0380799900949955e-05,7.749357643318267e-24
3.0688167529303325e-05,1.0934794458223215e-23
3.0998644847304986e-05,8.690421667174277e-24
3.131226331620469e-05,9.08722518751039e-24
3.162905471555087e-05,1.5772086257230782e-23
3.194905114641093e-05,7.255391105054892e-24
3.2272285034624144e-05,1.1389036287076999e-23
3.25987891340875e-05,1.539326814976349e-23
3.2928596530074564e-05,1.494528320397643e-23
3.326174064258815e-05,1.7058888426440025e-23
3.359825522974679e-05,1.214508326305624e-23
3.393817439120564e-05,1.0699571397196295e-23
3.428153257161163e-05,8.585812068207093e-24
3.462836456409406e-05,1.4442561595804167e-23
3.497870551379004e-05,1.1478009074100894e-23
3.5332590921405923e-05,1.4794170854734524e-23
3.5690056646814686e-05,9.936493335712455e-24
3.605113891268964e-05,1.9206561388628757e-23
3.6415874308174907e-05,1.148013382970369e-23
3.678429979259304e-05,1.6303082988626724e-23
3.715645269919035e-05,8.510741815374723e-24
3.753237073891968e-05,9.94698698159505e-24
3.7912092004261996e-05,9.582577679984659e-24
3.829565497308625e-05,1.432060175326147e-23
3.868309851254842e-05,2.5120413071322915e-23
3.9074461883030004e-05,1.758151474202145e-23
3.946978474211626e-05,1.1763846416887404e-23
3.986910714861493e-05,1.4431976619857917e-23
4.027246956661541e-05,1.0360311732554077e-23
4.067991286958905e-05,1.6470056288269683e-23
4.109147834453088e-05,1.7484630480897262e-23
4.1507207696143406e-05,1.1316132615701916e-23
4.192714305106256e-05,1.4724478536055622e-23
4.235132696212654e-05,1.4824114785693213e-23
4.2779802412687685e-05,2.187856897326229e-23
4.321261282096806e-05,1.3869225869110168e-23
4.364980204445913e-05,1.4583707879179832e-23
4.409141438436596e-05,1.6911653772357962e-23
4.453749459009628e-05,1.2060360693571791e-23
4.498808786379513e-05,1.3838934884032597e-23
4.544323986492513e-05,1.107438847256162e-23
4.5902996714893334e-05,1.5089602444395172e-23
4.636740500172479e-05,1.6395479206616236e-23
4.683651178478333e-05,1.4865594567620548e-23
4.731036459954026e-05,8.352636193514014e-24
4.778901146239127e-05,1.9220155293427708e-23
4.8272500875521825e-05,9.878384551723161e-24
4.876088183182213e-05,1.1858189869328385e-23
4.925420381985174e-05,1.4479425710577268e-23
4.9752516828854115e-05,1.5405077968278145e-23
